trade_date,ts_code,close,open,high,low,pre_close,change,pct_chg,vol,amount,log_ret,log_return_5_days,daily_open_close_change_log,daily_high_low_change_log,hidden_states
2019-05-14,399300.SZ,3645.1503,3630.4388,3683.2619,3630.4388,3668.7255,-23.5752,-0.6426,102313460.0,135262868.9,-0.00644672736972041,-0.02050573038595438,0.004044076664527552,0.01040114626403188,3
2019-05-15,399300.SZ,3727.0923,3674.9931,3741.0406,3674.9931,3645.1503,81.942,2.248,110161769.0,152534546.7,0.02223078623879,0.01612976999157567,0.01407713030517499,0.0037354226031052207,3
2019-05-16,399300.SZ,3743.9635,3720.039,3745.1405,3707.9032,3727.0923,16.8712,0.4527,116258274.0,139851940.0,0.004516424219009,0.03929427319979162,0.006410657535132813,0.0003143233181681637,3
2019-05-17,399300.SZ,3648.7609,3744.8751,3745.3555,3637.5826,3743.9635,-95.2026,-2.5428,128453245.0,154092349.6,-0.0257571791300482,-0.02214158778773978,-0.02600063477202319,0.02612890852654637,3
2019-05-20,399300.SZ,3617.7924,3635.7357,3644.5,3583.8324,3648.7609,-30.9685,-0.8487,108963477.0,134194262.5,-0.00852362494715919,-0.013980320989128714,-0.004947478345233236,0.0073551762811376875,3
2019-05-21,399300.SZ,3666.7762,3619.4369,3690.0884,3610.6817,3617.7924,48.9838,1.354,111022920.0,133071381.0,0.0134488508523596,0.0059152572329512765,0.012994395159402927,0.006337557993694176,3
2019-05-22,399300.SZ,3649.3796,3663.1533,3679.2727,3634.7479,3666.7762,-17.3966,-0.4744,98346128.0,121775244.1,-0.00475567586667225,-0.021071204872511018,-0.0037671533181207195,0.008157916234051044,3
2019-05-23,399300.SZ,3583.9646,3629.5284,3631.4743,3578.1129,3649.3796,-65.415,-1.7925,99897781.0,125611969.4,-0.0180875627129193,-0.04367519180443935,-0.01263310464963574,0.013169091241842068,3
2019-05-24,399300.SZ,3593.9139,3584.9016,3623.3904,3580.7853,3583.9646,9.9493,0.2776,80934048.0,101337496.3,0.00277221364831881,-0.015145799026072382,0.002510805503936453,0.008168330630910603,3
2019-05-27,399300.SZ,3637.1971,3592.6027,3648.0267,3556.2567,3593.9139,43.2832,1.2043,108830871.0,133399053.9,0.011971526072605,0.005349351993691798,0.01233643165552678,0.002973033711562323,3
2019-05-28,399300.SZ,3672.2605,3633.0182,3683.2306,3627.7878,3637.1971,35.0634,0.964,117886240.0,148966334.6,0.00959405495507148,0.0014945560964036986,0.010743649647327658,0.002982834996208439,3
2019-05-29,399300.SZ,3663.909,3642.5415,3693.2273,3637.3481,3672.2605,-8.3515,-0.2274,93355441.0,120002034.2,-0.00227680224883819,0.003973429714237753,0.005848957962747647,0.007970072593705524,3
2019-05-30,399300.SZ,3641.1833,3648.8495,3650.9718,3612.6248,3663.909,-22.7257,-0.6203,94202561.0,112864079.3,-0.00622189902052739,0.0158390934066297,-0.002103201188868198,0.002684667494021298,3
2019-05-31,399300.SZ,3629.7893,3640.9963,3668.1796,3627.5448,3641.1833,-11.394,-0.3129,89222267.0,108264201.3,-0.00313410872338871,0.009932771034922183,-0.0030827504734389777,0.010520914693604055,3
2019-06-03,399300.SZ,3632.0127,3640.6126,3672.8136,3613.1274,3629.7893,2.2234,0.0613,100723180.0,123902446.4,0.000612354913966939,-0.0014264001237158652,-0.002365006762675037,0.011171059414023077,3
2019-06-04,399300.SZ,3598.4666,3632.5602,3636.128,3584.4612,3632.0127,-33.5461,-0.9236,87097094.0,109467236.5,-0.00927914715145128,-0.020299602230238634,-0.009429878655854651,0.010411568938437199,3
2019-06-05,399300.SZ,3597.105,3627.7947,3634.4536,3593.9515,3598.4666,-1.3616,-0.0378,88642020.0,114634228.2,-0.00037845499758582,-0.01840125497898626,-0.008495587720217301,0.010329428038275523,3
2019-06-06,399300.SZ,3564.6778,3601.0356,3601.0356,3557.0167,3597.105,-32.4272,-0.9015,85534403.0,104367267.7,-0.0090556841796996,-0.021235040138158467,-0.010147799660376933,0.010147799660376933,3
2019-06-10,399300.SZ,3610.7435,3578.0084,3623.7301,3568.2787,3564.6778,46.0657,1.2923,92375061.0,117346608.9,0.012840035717268,-0.005260895697501766,0.009107374053460404,0.003590202872338466,3
2019-06-11,399300.SZ,3719.2759,3617.5239,3723.1419,3617.5239,3610.7435,108.5324,3.0058,143482806.0,180899072.3,0.0296152919830455,0.02374204137157676,0.027739212526235235,0.0010389097875496134,3
2019-06-12,399300.SZ,3691.0957,3706.8635,3711.8793,3683.9394,3719.2759,-28.1802,-0.7577,119178853.0,132296097.9,-0.00760564715599799,0.02541554136703006,-0.004262749617875983,0.005614946586950609,3
2019-06-13,399300.SZ,3685.3933,3689.5834,3697.5917,3654.2742,3691.0957,-5.7024,-0.1545,96331718.0,110459901.9,-0.00154610171205682,0.024247894652559054,-0.0011363020172936444,0.003304465903704923,3
2019-06-14,399300.SZ,3654.8799,3690.4763,3709.6521,3650.9096,3685.3933,-30.5134,-0.828,101817004.0,116584260.5,-0.00831401636774842,0.02498956246451023,-0.00969229474855382,0.014874865072677323,3
2019-06-17,399300.SZ,3654.8248,3654.4433,3683.7743,3645.4982,3654.8799,-0.0551,-0.0015,72976678.0,93092581.2,-1.50758484132041e-05,0.01213445089882903,0.00010438801672840725,0.007889693870534842,3
2019-06-18,399300.SZ,3667.6185,3661.1299,3675.6452,3638.78,3654.8248,12.7937,0.35,70692266.0,89472839.8,0.00349438363513244,-0.013986457449084,0.0017707257341239568,0.0021861405295222625,3
2019-06-19,399300.SZ,3715.9381,3761.3381,3771.347,3715.1331,3667.6185,48.3196,1.3175,125595715.0,172574177.7,0.0130886217649415,0.006707811471855507,-0.012143608635540204,0.014801068958769648,3
2019-06-20,399300.SZ,3828.5183,3718.9416,3845.7912,3717.1857,3715.9381,112.5802,3.0297,168872073.0,227726981.9,0.0298466983831389,0.038100611567051246,0.02903874982591148,0.004501494021674546,4
2019-06-21,399300.SZ,3833.9383,3832.7321,3856.0856,3817.3068,3828.5183,5.42,0.1416,153635155.0,199961617.6,0.00141469014100259,0.04782931807580226,0.00031466071893504477,0.005760024031481237,0
2019-06-24,399300.SZ,3841.2659,3836.3051,3853.5452,3819.7692,3833.9383,7.3276,0.1911,100084621.0,143644731.7,0.00190942209102474,0.049753816015240204,0.001292283898221669,0.0031915820320200794,0
2019-06-25,399300.SZ,3801.3098,3837.4259,3838.0578,3755.0099,3841.2659,-39.9561,-1.0402,124075912.0,169358793.3,-0.0104562821786587,0.035803150201449085,-0.00945611172772054,0.009620765846243273,0
2019-06-26,399300.SZ,3794.331,3779.5125,3809.758,3771.7164,3801.3098,-6.9788,-0.1836,81820283.0,112106859.0,-0.00183758083025154,0.020876947606256024,0.003913077662252462,0.004057559338288996,0
2019-06-27,399300.SZ,3834.8172,3807.5376,3854.0801,3805.8328,3794.331,40.4862,1.067,105316358.0,156483418.1,0.0106136567284167,0.0016439059515338528,0.007139086466430911,0.005010585926575217,0
2019-06-28,399300.SZ,3825.5873,3832.0599,3835.2326,3803.0546,3834.8172,-9.2299,-0.2407,84766139.0,116512050.6,-0.0024097694753582,-0.0021805536648269452,-0.0016904935347330508,0.0025180868947316526,0
2019-07-01,399300.SZ,3935.8116,3899.3313,3936.668,3886.909,3825.5873,110.2243,2.8812,158370340.0,217470251.1,0.0284051142150243,0.024315138459172658,0.009312035294813725,0.00021756804638251026,4
2019-07-02,399300.SZ,3937.1691,3931.0486,3942.4257,3918.9378,3935.8116,1.3575,0.0345,131863496.0,173997045.1,0.000344850334371927,0.03511627097220327,0.0015557528954701638,0.0013342312423993974,0
2019-07-03,399300.SZ,3893.5341,3927.4365,3927.4365,3878.8405,3937.1691,-43.635,-1.1083,111992603.0,163145730.9,-0.0111447083418419,0.025809143460612916,-0.008669668787831597,0.008669668787831597,0
2019-07-04,399300.SZ,3873.1019,3895.1978,3906.8894,3854.693,3893.5341,-20.4322,-0.5248,99342256.0,142669255.1,-0.00526154364303721,0.009933943089158959,-0.005688750548259236,0.008685796967181858,0
2019-07-05,399300.SZ,3893.2025,3875.3736,3900.3095,3857.928,3873.1019,20.1006,0.519,74006527.0,116236522.1,0.00517637317503983,0.01752008573955699,0.004590012654164255,0.00182382524592839,0
2019-07-08,399300.SZ,3802.7897,3875.7547,3875.7547,3775.0259,3893.2025,-90.4128,-2.3223,109539086.0,147198419.3,-0.023497154746762,-0.0343821832222293,-0.019005476163602708,0.019005476163602708,0
2019-07-09,399300.SZ,3793.1297,3798.0954,3811.0993,3774.7641,3802.7897,-9.66,-0.254,74842732.0,113147602.9,-0.0025434722774289,-0.03727050583403013,-0.0013082738669591976,0.0047262210144243255,0
2019-07-10,399300.SZ,3786.739,3807.9497,3810.396,3774.2304,3793.1297,-6.3907,-0.1685,72833948.0,101355477.0,-0.00168623013595592,-0.027812027628144165,-0.005585681253137409,0.006227894190278249,0
2019-07-11,399300.SZ,3785.221,3806.1855,3830.7387,3774.4137,3786.739,-1.518,-0.0401,75311965.0,113674616.2,-0.000400952995086357,-0.022951436980193307,-0.0055232329596393015,0.011953383097750958,0
2019-07-12,399300.SZ,3808.7311,3783.0733,3820.2354,3774.5224,3785.221,23.5101,0.6211,75465967.0,107007923.9,0.00619181548746894,-0.02193599466776419,0.0067593674278434435,0.0030159547090011785,0
2019-07-15,399300.SZ,3824.1878,3792.6409,3844.8683,3745.8549,3808.7311,15.4567,0.4058,101205222.0,142493046.6,0.00405001581440523,0.0056111758934029865,0.008283521037268926,0.0053932452333853576,0
2019-07-16,399300.SZ,3806.8449,3819.2474,3828.3256,3799.8665,3824.1878,-17.3429,-0.4535,80730952.0,108449682.7,-0.00454536903222369,0.0036092791386082013,-0.003252651671841633,0.00562679161509827,0
2019-07-17,399300.SZ,3804.6384,3800.1064,3820.2713,3787.8973,3806.8449,-2.2065,-0.058,95183885.0,116766781.1,-0.000579781883461195,0.004715727391102931,0.0011918876058842898,0.00410048709279387,0
2019-07-18,399300.SZ,3768.4019,3793.1893,3793.3916,3767.9958,3804.6384,-36.2365,-0.9524,87496445.0,111669365.4,-0.00956994156122093,-0.004453261175031642,-0.006556156801158508,0.0066094878082925135,0
2019-07-19,399300.SZ,3807.9551,3787.5079,3828.1514,3787.5079,3768.4019,39.5532,1.0496,88086149.0,117797528.1,0.010441313508208,-0.00020376315429260217,0.00538406925132584,0.00528969759458775,0
2019-07-22,399300.SZ,3781.6832,3813.5022,3816.5387,3765.4428,3807.9551,-26.2719,-0.6899,92101377.0,117810448.1,-0.00692312436904885,-0.01117690333774668,-0.00837877799568254,0.009174710861602264,0
2019-07-23,399300.SZ,3789.9135,3783.5411,3792.9647,3768.7614,3781.6832,8.2303,0.2176,71313346.0,103866608.7,0.00217399409071461,-0.004457540214808375,0.0016828255638667855,0.000804760431117657,0
2019-07-24,399300.SZ,3819.8325,3803.5867,3840.0579,3803.5738,3789.9135,29.919,0.7894,90940684.0,129940587.2,0.00786337787470082,0.003985619543353636,0.0042620834998956525,0.005280871121376762,0
2019-07-25,399300.SZ,3851.0665,3821.3898,3851.0665,3812.9532,3819.8325,31.234,0.8177,93740417.0,125899502.5,0.00814354943610773,0.021699110540682298,0.007735944484851487,0.0,0
2019-07-26,399300.SZ,3858.5688,3835.2281,3863.5878,3832.5223,3851.0665,7.5023,0.1948,83259300.0,110929728.7,0.00194621459411159,0.01320401162658591,0.0060674259817457,0.001299896121436106,0
2019-07-29,399300.SZ,3854.2704,3857.9394,3862.7467,3842.426,3858.5688,-4.2984,-0.1114,84814370.0,111679108.8,-0.00111460911696604,0.019012526878668723,-0.0009514783368054225,0.0021967823315502955,0
2019-07-30,399300.SZ,3870.3176,3861.5698,3890.7298,3861.5698,3854.2704,16.0472,0.4163,94123955.0,120480280.0,0.00415484245498732,0.020993375242941426,0.0022627861167610064,0.005260178430612328,0
2019-07-31,399300.SZ,3835.3589,3856.745,3856.745,3830.0914,3870.3176,-34.9587,-0.9033,82151155.0,111083892.7,-0.00907355501979268,0.004056442348447931,-0.00556054764269831,0.00556054764269831,0
2019-08-01,399300.SZ,3803.4694,3819.3242,3831.2641,3791.546,3835.3589,-31.8895,-0.8315,84114180.0,117649163.8,-0.00834936563668265,-0.012436472724342451,-0.004159845771773973,0.007281150755273913,0
2019-08-02,399300.SZ,3747.4379,3729.1309,3754.5326,3720.0584,3803.4694,-56.0315,-1.4732,108335897.0,141874787.5,-0.0148412703914005,-0.02922395770985453,0.00489717598453332,0.0018914236239933047,3
2019-08-05,399300.SZ,3675.6884,3724.4097,3739.5031,3675.6884,3747.4379,-71.7495,-1.9146,101325981.0,133061101.3,-0.0193319449594078,-0.047441293552296315,-0.013167934624657818,0.01721230678653285,3
2019-08-06,399300.SZ,3636.3289,3609.1118,3649.8953,3575.8626,3675.6884,-39.3595,-1.0708,129833871.0,167267479.6,-0.0107658060806006,-0.06236194208788426,0.0075129254788208755,0.0037238534815315916,3
2019-08-07,399300.SZ,3621.431,3654.6323,3659.0778,3621.431,3636.3289,-14.8979,-0.4097,84238716.0,108667668.0,-0.00410537717684711,-0.057393764244938694,-0.009126234632750752,0.01034189685799447,3
2019-08-08,399300.SZ,3669.2936,3651.3571,3675.4603,3646.9386,3621.431,47.8626,1.3216,88457707.0,114981616.1,0.0131299123827837,-0.03591448622547233,0.0049002572658469745,0.0016792125462625762,3
2019-08-09,399300.SZ,3633.5296,3686.7493,3689.1774,3628.1163,3669.2936,-35.764,-0.9747,85295580.0,116355689.9,-0.00979464651920381,-0.030867862353275655,-0.014540603823094855,0.01519898891461402,3
2019-08-12,399300.SZ,3699.1047,3647.8661,3699.1047,3643.3161,3633.5296,65.5751,1.8047,82083056.0,121129345.1,0.0178862999403488,0.006350382546481015,0.013948450902443454,0.0,3
2019-08-13,399300.SZ,3665.7515,3675.5868,3686.4302,3658.0126,3699.1047,-33.3532,-0.9017,76500302.0,103764319.4,-0.00905745532884694,0.0080587332982347,-0.002679431319560166,0.0056252022519540645,3
2019-08-14,399300.SZ,3682.4015,3712.0657,3717.5579,3680.6086,3665.7515,16.65,0.4542,91202590.0,128301671.0,0.00453175879567347,0.01669586927075528,-0.008023393256921807,0.009501853350222689,3
2019-08-15,399300.SZ,3694.0006,3618.0092,3694.2985,3612.1108,3682.4015,11.5991,0.315,88598832.0,119241082.5,0.00314492333874128,0.006710880226712845,0.020786114391372124,8.064102336113876e-05,3
2019-08-16,399300.SZ,3710.5386,3697.9407,3738.0964,3687.0751,3694.0006,16.538,0.4477,88319169.0,132696910.3,0.00446699708200882,0.02097252382792547,0.003400944143209017,0.007399456608316868,3
2019-08-19,399300.SZ,3791.0946,3736.0344,3791.0946,3720.6894,3710.5386,80.556,2.171,139327013.0,195448939.4,0.0214777487762934,0.024563972663870004,0.014630062027908508,0.0,4
2019-08-20,399300.SZ,3787.7324,3786.026,3799.8977,3778.7306,3791.0946,-3.3622,-0.0887,108602088.0,149115340.6,-0.000887261371863346,0.0327341666208536,0.00045060851924461076,0.0032066166283009068,0
2019-08-21,399300.SZ,3781.7579,3778.3091,3792.5955,3775.4474,3787.7324,-5.9745,-0.1577,82299880.0,121688505.0,-0.00157857425107011,0.026623833574110023,0.0009123729298270433,0.002861658764388153,0
2019-08-22,399300.SZ,3793.5061,3793.8552,3797.329,3771.2048,3781.7579,11.7482,0.3107,85807792.0,120708136.0,0.00310172937044761,0.02658063960581636,-9.202145158049291e-05,0.001007241040767326,0
2019-08-23,399300.SZ,3820.8638,3796.8821,3829.3607,3788.0345,3793.5061,27.3577,0.7212,87954583.0,137802154.0,0.00718583890197522,0.02929948142578276,0.006296292772406176,0.0022213474895842467,0
2019-08-26,399300.SZ,3765.9105,3756.3618,3778.8665,3753.1646,3820.8638,-54.9533,-1.4382,93859269.0,142350985.4,-0.0144868580260091,-0.006665125376519754,0.0025387820988012066,0.003434432252939601,0
2019-08-27,399300.SZ,3816.9459,3791.4587,3848.2358,3790.873,3765.9105,51.0354,1.3552,124731478.0,181748784.0,0.013460935543641,0.0076830715389846205,0.006699773914982998,0.008164209284268864,0
2019-08-28,399300.SZ,3802.5844,3818.8125,3822.5883,3790.1384,3816.9459,-14.3615,-0.3763,88750812.0,137667277.2,-0.00376965939929441,0.005491986390760317,-0.004258569587229033,0.005246817790959923,0
2019-08-29,399300.SZ,3790.1867,3805.494,3808.5954,3774.3968,3802.5844,-12.3977,-0.326,84083387.0,126475676.6,-0.00326566173395726,-0.0008754047136445564,-0.004030532963950506,0.0048451806541987,0
2019-08-30,399300.SZ,3799.5863,3816.678,3828.9698,3778.9189,3790.1867,9.3996,0.248,96695150.0,152408668.6,0.00247691328992872,-0.005584330325691056,-0.004488218375353625,0.007703592902553069,0
2019-09-02,399300.SZ,3848.3198,3803.689,3855.7768,3799.8166,3799.5863,48.7335,1.2826,110289349.0,164994458.6,0.0127444450735901,0.021646972773908146,0.011665252163611584,0.0019358537972582468,0
2019-09-03,399300.SZ,3853.6106,3852.5794,3856.6813,3833.7571,3848.3198,5.2908,0.1375,97714631.0,146270633.8,0.00137388954650319,0.009559926776770311,0.0002676290115228852,0.0007965198210850843,0
2019-09-04,399300.SZ,3886.0012,3848.6483,3886.0012,3846.4215,3853.6106,32.3906,0.8405,126628615.0,176839744.8,0.00837013275124043,0.021699718927305156,0.009658664012265561,0.0,0
2019-09-05,399300.SZ,3925.323,3909.2087,3970.0038,3909.2087,3886.0012,39.3218,1.0119,181656231.0,244681225.4,0.0100679810860953,0.035033361747357716,0.004113665842764291,0.011318411035361464,6
2019-09-06,399300.SZ,3948.5075,3946.6854,3948.5397,3922.3361,3925.323,23.1845,0.5906,121882376.0,181718270.0,0.00588901856706414,0.03844546702449314,0.0004615720110781041,8.154946826266496e-06,6
2019-09-09,399300.SZ,3972.9484,3980.9577,3985.239,3954.8755,3948.5075,24.4409,0.619,146809754.0,209545387.1,0.00617082967218607,0.03187185162308914,-0.0020139294093723947,0.0030887962682832892,6
2019-09-10,399300.SZ,3959.265,3976.8697,3976.9225,3938.7441,3972.9484,-13.6834,-0.3444,130889386.0,184494349.8,-0.00345008710252337,0.02704787497406258,-0.004436600320484985,0.004449877006290848,6
2019-09-11,399300.SZ,3930.0999,3969.6757,3971.2237,3922.9531,3959.265,-29.1651,-0.7366,131594875.0,190165007.5,-0.00739355657342777,0.011284185649394374,-0.010019558299630305,0.01040943857430321,6
2019-09-12,399300.SZ,3972.3799,3944.6917,3975.9311,3933.4366,3930.0999,42.28,1.0758,110241273.0,156750653.1,0.0107005407154439,0.01191674527874298,0.006994584433261508,0.0008935735494723929,6
2019-09-16,399300.SZ,3957.7154,3981.3616,3982.204,3943.3734,3972.3799,-14.6645,-0.3692,110259805.0,154736552.3,-0.00369844652830409,0.002329280183374749,-0.005956931750079164,0.006168495274625485,6
2019-09-17,399300.SZ,3891.2208,3947.1577,3947.1577,3879.4852,3957.7154,-66.4946,-1.6801,113694317.0,154899299.8,-0.016944000862452,-0.020785550351263282,-0.01427281154819049,0.01427281154819049,0
2019-09-18,399300.SZ,3910.0837,3902.9947,3923.1462,3902.5109,3891.2208,18.8629,0.4848,82056152.0,130159557.6,0.00483584168766527,-0.012499621561074648,0.0018146501500133638,0.0033351535126318055,0
2019-09-19,399300.SZ,3924.3823,3923.9631,3924.3823,3897.0666,3910.0837,14.2986,0.3657,85984238.0,127421791.1,0.0036501826355515,-0.0014558823520953723,0.00010682506414738668,0.0,0
2019-09-20,399300.SZ,3935.6511,3933.4594,3942.224,3921.4124,3924.3823,11.2688,0.2871,103455955.0,153162588.4,0.0028673689149521,-0.009289054152587184,0.000557038830926615,0.0016686990950685043,0
2019-09-23,399300.SZ,3890.6616,3925.1858,3925.1858,3868.214,3935.6511,-44.9895,-1.1431,94036225.0,139223506.4,-0.0114971116785725,-0.017087719302855575,-0.008834467403898927,0.008834467403898927,0
2019-09-24,399300.SZ,3901.0758,3895.8661,3927.0115,3886.1404,3890.6616,10.4142,0.2677,87783230.0,142341399.6,0.00267314096118909,0.0025294225207854737,0.0013363446443790394,0.00662634278479679,0
2019-09-25,399300.SZ,3870.9837,3887.5548,3889.839,3867.2277,3901.0758,-30.0921,-0.7714,89520835.0,133224463.6,-0.0077437004624894,-0.010050119629369192,-0.0042717130806178005,0.004859107810631258,0
2019-09-26,399300.SZ,3841.1388,3884.7022,3890.7452,3840.2472,3870.9837,-29.8449,-0.771,102698301.0,150806750.0,-0.00773977565473416,-0.021440077919654854,-0.011277441951236256,0.01283182227324886,0
2019-09-27,399300.SZ,3852.6534,3843.4584,3859.5003,3832.2466,3841.1388,11.5146,0.2998,74003947.0,109130484.0,0.00299322058554274,-0.021314226249064205,0.0023895194389300656,0.001775613418832478,0
2019-09-30,399300.SZ,3814.5282,3842.0741,3857.2319,3813.5491,3852.6534,-38.1252,-0.9896,65931313.0,100487271.1,-0.00994511835529366,-0.019762232925785383,-0.007195363626234297,0.011132814503824306,0
2019-10-08,399300.SZ,3837.6791,3818.5894,3861.6429,3818.5894,3814.5282,23.1509,0.6069,76657860.0,118365682.5,0.00605079547011123,-0.01638457841686325,0.004986695427104948,0.006224931853118676,0
2019-10-09,399300.SZ,3843.2392,3822.6068,3845.3403,3805.0671,3837.6791,5.5601,0.1449,75854512.0,112406207.0,0.00144776985095163,-0.007193108103422219,0.00538295442425607,0.0005465509076945096,0
2019-10-10,399300.SZ,3874.6391,3838.4865,3877.142,3829.4328,3843.2392,31.3999,0.817,79222694.0,127474042.8,0.00813697029908056,0.0086836378503925,0.00937437470325797,0.000645761291421465,0
2019-10-11,399300.SZ,3911.7253,3885.5198,3922.3694,3868.8417,3874.6391,37.0862,0.9572,93412577.0,139817298.2,0.00952600688658123,0.015216424151430985,0.006721758347209672,0.0027173801076987303,0
2019-10-14,399300.SZ,3953.2411,3944.8593,3983.8117,3934.7325,3911.7253,41.5158,1.0613,122393611.0,167857131.1,0.0105572442359012,0.03571878674262585,0.0021224858439712335,0.0077033004426017015,6
2019-10-15,399300.SZ,3936.2498,3953.1645,3953.1645,3928.151,3953.2411,-16.9913,-0.4298,85273949.0,125117107.0,-0.00430733148322915,0.025360659789285478,-0.004287954789473858,0.004287954789473858,6
2019-10-16,399300.SZ,3922.6854,3939.276,3964.0456,3919.0169,3936.2498,-13.5644,-0.3446,83229707.0,128558533.5,-0.00345197234087635,0.020460917597457495,-0.004220479796961385,0.010488649650923776,0
2019-10-17,399300.SZ,3925.2216,3929.386,3935.8123,3913.9173,3922.6854,2.5362,0.0647,64863745.0,99991850.4,0.000646337956933252,0.012970285255310188,-0.0010603713392889347,0.0026944818053955544,0
2019-10-18,399300.SZ,3869.3777,3935.4199,3940.5409,3864.9652,3925.2216,-55.8439,-1.4227,82321140.0,122186927.1,-0.0143291151611447,-0.010884836792415697,-0.016923892119738326,0.018224305072953584,0
2019-10-21,399300.SZ,3880.8398,3865.3436,3884.7447,3856.0374,3869.3777,11.4621,0.2962,74182918.0,110858235.8,0.00295788043545286,-0.018484200592864042,0.004000995037602095,0.0010056938609377397,0
2019-10-22,399300.SZ,3895.8809,3896.3149,3897.4352,3870.5486,3880.8398,15.0411,0.3876,68918566.0,102843371.1,0.00386824198414715,-0.010308627125487746,-0.00011139350488420519,0.00039888027141898874,0
2019-10-23,399300.SZ,3871.0848,3892.6766,3901.4243,3862.1965,3895.8809,-24.7961,-0.6365,70198625.0,99733598.3,-0.00638503765814669,-0.01324169244275808,-0.0055622151571164125,0.007806913752965272,0
2019-10-24,399300.SZ,3870.6678,3877.9239,3890.1955,3852.5828,3871.0848,-0.417,-0.0108,71334575.0,105096951.6,-0.00010772754489885,-0.013995757944590181,-0.00187288281585829,0.005032363142138507,0
2019-10-25,399300.SZ,3896.7923,3871.7687,3899.7223,3849.0337,3870.6678,26.1245,0.6749,77453620.0,126677483.9,0.00672667723317133,0.007060034449725805,0.006442296468170738,0.0007516179442372817,0
2019-10-28,399300.SZ,3926.585,3904.9824,3927.7959,3897.8175,3896.7923,29.7927,0.7645,97406020.0,150762201.7,0.00761636384844877,0.011718517862721711,0.005516815137163178,0.00030833748070335787,0
2019-10-29,399300.SZ,3910.226,3929.7077,3932.3745,3910.226,3926.585,-16.359,-0.4166,82257075.0,139611420.2,-0.00417491853800378,0.003675357340570784,-0.004969873686365034,0.005648269061646616,0
2019-10-30,399300.SZ,3891.2255,3904.7172,3908.0999,3883.4468,3910.226,-19.0005,-0.4859,77872923.0,122610501.7,-0.00487102626185809,0.005189368736859379,-0.0034612141182641665,0.004327150225069687,0
2019-10-31,399300.SZ,3886.7519,3906.8593,3907.1505,3878.8757,3891.2255,-4.4736,-0.115,86714539.0,135012425.5,-0.00115032488865552,0.004146771393102711,-0.005159981450949758,0.0052345142471939,0
2019-11-01,399300.SZ,3952.3872,3883.8084,3956.0797,3876.4164,3886.7519,65.6353,1.6887,100689612.0,151471061.3,0.0167459291069338,0.014166023266865224,0.017503532169556024,0.0009338093754482912,0
2019-11-04,399300.SZ,3978.1216,3964.0052,3985.3573,3964.0052,3952.3872,25.7344,0.6511,104193855.0,154485361.8,0.00648999729445343,0.013039656712869885,0.003554819816134369,0.001817221363189958,6
2019-11-05,399300.SZ,4002.8128,3982.1155,4030.6381,3970.8664,3978.1216,24.6912,0.6207,112911880.0,163317856.0,0.00618756590134595,0.023402141152219613,0.005184103244403104,0.006927386902903621,6
2019-11-06,399300.SZ,3984.8816,4006.327,4007.5012,3973.7762,4002.8128,-17.9312,-0.448,97312952.0,139859763.4,-0.00448971360764894,0.023783453806428767,-0.005367261087972253,0.005660304557110862,6
2019-11-07,399300.SZ,3991.8749,3984.5529,4005.3829,3975.5475,3984.8816,6.9933,0.1755,87254898.0,117751554.3,0.00175341989986322,0.026687198594947503,0.001835910069067026,0.0033781611607111017,6
2019-11-08,399300.SZ,3973.0107,4017.6742,4022.0362,3971.5726,3991.8749,-18.8642,-0.4726,97106948.0,139026673.4,-0.00473685027503912,0.005204419212974543,-0.011179007980400613,0.012264121799429262,6
2019-11-11,399300.SZ,3902.9783,3948.6186,3948.6186,3897.5504,3973.0107,-70.0324,-1.7627,94155621.0,130330082.2,-0.0177842416505456,-0.019069819732024484,-0.011625867869964779,0.011625867869964779,0
2019-11-12,399300.SZ,3903.6888,3905.9584,3914.8821,3877.7397,3902.9783,0.7105,0.0182,76543069.0,108828235.8,0.000182023901585282,-0.02507536173178515,-0.0005812298573228958,0.0028632617879420508,0
2019-11-13,399300.SZ,3899.9815,3905.2831,3908.4196,3882.4314,3903.6888,-3.7073,-0.095,76749078.0,112057146.5,-0.000950142724226666,-0.02153579084836288,-0.0013584679282541146,0.0021612883807033967,0
2019-11-14,399300.SZ,3905.857,3905.9284,3916.9459,3895.1415,3899.9815,5.8755,0.1507,87008446.0,119791566.8,0.00150541190664555,-0.02178379884158055,-1.8280072055176788e-05,0.0028350215565602355,0
2019-11-15,399300.SZ,3877.0892,3908.4891,3915.1049,3877.0892,3905.857,-28.7678,-0.7365,83730917.0,115423020.9,-0.00739255553711615,-0.024439504103657583,-0.008066213976569259,0.00975745756025681,0
2019-11-18,399300.SZ,3907.9291,3874.4405,3913.1029,3868.3166,3877.0892,30.8399,0.7954,76645993.0,107085819.8,0.00792292583956566,0.0012676633864536768,0.008606326459984714,0.0013230480976709202,0
2019-11-19,399300.SZ,3947.0392,3904.0996,3947.0392,3902.3776,3907.9291,39.1101,1.0008,82161025.0,123227172.6,0.00995813648130728,0.011043775966175673,0.010938547704512303,0.0,0
2019-11-20,399300.SZ,3907.8641,3940.1344,3943.2273,3901.9865,3947.0392,-39.1751,-0.9925,76815333.0,118003062.7,-0.00997476947000919,0.002019149220393146,-0.008223875648180723,0.00900854094108361,0
2019-11-21,399300.SZ,3889.598,3894.539,3901.8262,3875.9682,3907.8641,-18.2661,-0.4674,69130538.0,104147769.2,-0.00468514836710021,-0.004171411053352614,-0.0012695050623072746,0.0031388895601374145,0
